.model,term,estimate,std.error,statistic,p.value
ar(2) + All Factors,month_9,-0.6915306861120059,1.7375154502246009,-0.3979997334830115,0.6908208195611145
ar(2) + All Factors,month_10,-0.5746631205959337,1.3240114638797822,-0.43403183150090313,0.6644752074036593
ar(2) + All Factors,month_11,0.13618112806543647,0.8565561838506794,0.15898680160503806,0.873751239523658
ar(2) + Select Factors,ar1,0.4103554437144267,0.045411134353956745,9.036449970967787,4.94571703481777e-18
ar(2) + Select Factors,ar2,0.3237358834169642,0.045840223220086955,7.062266731613662,6.324796982869069e-12
ar(2) + Select Factors,total_comps_lag3,2.9432319990429e-4,0.0027308607501712254,0.1077767146808331,0.9142212806292104
ar(2) + Select Factors,vacancy_rt_lag6,2.04601058366093,1.4471049683255914,1.4138646666580914,0.15809926524240098
ar(2) + Select Factors,ppi_lag3,0.13292178844668906,0.18136517434310306,0.7328958766649999,0.46400694716522195
ar(2) + Select Factors,hmi_lag24,0.03481344988817885,0.06488134806205662,0.5365710011894493,0.5918315158303085
ar(2) + Select Factors,month_1,0.3452608521726439,0.8997962065920714,0.38371005528051777,0.7013762075399371
ar(2) + Select Factors,month_2,0.6480660965211705,1.3640560351456632,0.4751022537369336,0.6349466665133421
ar(2) + Select Factors,month_3,0.5427622641140328,1.7648248003368798,0.30754455853659085,0.758572472069162
ar(2) + Select Factors,month_4,0.12752380282518322,2.0095544269117855,0.06345874543998166,0.9494296399163338
ar(2) + Select Factors,month_5,0.14210466824580545,2.167677062998343,0.06555619869375076,0.9477605366149433
ar(2) + Select Factors,month_6,-0.1886170522086802,2.218647478107727,-0.08501443066996417,0.9322880663643642
ar(2) + Select Factors,month_7,-0.40433256779991333,2.173679410430048,-0.1860129722257059,0.8525191597399383
ar(2) + Select Factors,month_8,-1.3115131084225389,2.0160034644667344,-0.650551019151872,0.5156713397685153
ar(2) + Select Factors,month_9,-0.8260242853755786,1.7432840846922129,-0.47383228736435007,0.6358513727120735
ar(2) + Select Factors,month_10,-0.6295889227903726,1.3294029742376823,-0.4735877194433064,0.6360256621405731
ar(2) + Select Factors,month_11,0.10917946840192272,0.862186821819459,0.1266308712206051,0.899289629334302
