.model,term,estimate,std.error,statistic,p.value
Pure ar(2),month_7,-0.05873067121039717,2.124941101357904,-0.02763872898541349,0.9779619492125193
Pure ar(2),month_8,-0.8092678283804552,1.9619319508795012,-0.4124851669894432,0.680170741316295
Pure ar(2),month_9,-0.5158895350078738,1.6957635676255605,-0.30422256077256804,0.7610921302884133
Pure ar(2),month_10,-0.5114555296194195,1.3049827737944266,-0.3919251195418377,0.6952900620970551
Pure ar(2),month_11,0.12001009659191123,0.8637098685036285,0.13894723328775657,0.8895509839043748
ar(2) + All Factors,ar1,0.4197676796435704,0.04536205765148726,9.253717784775306,8.90166960214769e-19
ar(2) + All Factors,ar2,0.3247115026210369,0.04585867170214887,7.080700128648108,5.565118860542328e-12
ar(2) + All Factors,total_starts_lag6,4.454678492238318e-4,0.002224902080506645,0.2002190807077639,0.8413998974823862
ar(2) + All Factors,total_comps_lag3,5.1350321026915766e-5,0.00267569542492909,0.01919139246884822,0.9846969492425748
ar(2) + All Factors,vacancy_rt_lag6,2.112032164891771,1.4364659861024567,1.4702973723884118,0.1421816215385722
ar(2) + All Factors,trs10yr_rt_lag12,0.1633454100455417,0.8741374747115795,0.18686466919798547,0.851851144576835
ar(2) + All Factors,frm30yr_rt_lag3,-2.3322407066921795,1.0086841934996313,-2.3121614492643796,0.021220342589295126
ar(2) + All Factors,ppi_lag3,0.08105159167271157,0.16882639933790178,0.48008837474812727,0.6313983489213353
ar(2) + All Factors,hmi_lag24,0.021347352423103438,0.06419828257547527,0.3325221729725594,0.7396501877493225
ar(2) + All Factors,month_1,0.35559418821288713,0.8899294544723616,0.3995757039233167,0.689659055391356
ar(2) + All Factors,month_2,0.5040291545536086,1.3484262476320132,0.37379067297061297,0.7087364942601548
ar(2) + All Factors,month_3,0.28359307537020373,1.7432531391972268,0.16268037555394804,0.8708432876533023
ar(2) + All Factors,month_4,-0.2757281599839183,1.9921701785495143,-0.13840592683937983,0.8899816638441238
ar(2) + All Factors,month_5,-0.18466339171141002,2.1520766442008,-0.0858070702124027,0.9316580351675724
ar(2) + All Factors,month_6,-0.2914724505746543,2.2066328678447245,-0.1320892364208021,0.8949728794348235
ar(2) + All Factors,month_7,-0.3097465685993205,2.162003053616334,-0.1432683307644799,0.886142539056118
ar(2) + All Factors,month_8,-1.1547124422246962,2.0031069288280965,-0.5764607099134006,0.5645926791316422
ar(2) + All Factors,month_9,-0.660549756647038,1.7301124785306377,-0.38179584555567997,0.7027934231462701
ar(2) + All Factors,month_10,-0.557602834139115,1.3184414853967226,-0.4229257349038368,0.6725519256063848
ar(2) + All Factors,month_11,0.14228311465847368,0.8530682695139585,0.16678983352591517,0.8676105036967835
ar(2) + Select Factors,ar1,0.4119591155605723,0.04503826163315567,9.1468698085208,2.0549882354993597e-18
ar(2) + Select Factors,ar2,0.32459744138771657,0.045483525884141285,7.136593636442195,3.867472201155748e-12
ar(2) + Select Factors,total_comps_lag3,1.6670204790315238e-4,0.002695831501367431,0.061836968600817444,0.950720179261008
ar(2) + Select Factors,vacancy_rt_lag6,2.0259335390358695,1.4418120556289038,1.4051301146543527,0.16067407637399542
ar(2) + Select Factors,ppi_lag3,0.08530297044833281,0.16977815042088526,0.5024378592702543,0.6156058774051922
ar(2) + Select Factors,hmi_lag24,0.03323580774290938,0.06435066810408438,0.5164796065388462,0.6057737526279376
ar(2) + Select Factors,month_1,0.3161982120367579,0.8946245265894527,0.3534423689927101,0.7239227146965662
ar(2) + Select Factors,month_2,0.596264962140155,1.3537469932630304,0.4404552439322034,0.6598193892440759
ar(2) + Select Factors,month_3,0.476068142408059,1.7487479214390336,0.27223371451747347,0.7855674621463519
ar(2) + Select Factors,month_4,0.03525323878116121,1.991741272385371,0.017699707923881522,0.9858862758995606
ar(2) + Select Factors,month_5,0.007199099775405254,2.1543411493325832,0.0033416712007917323,0.9973352212566442
ar(2) + Select Factors,month_6,-0.24973097745449938,2.2119904892459936,-0.1128987573267667,0.9101612799314783
ar(2) + Select Factors,month_7,-0.44363155797373344,2.1674657347724775,-0.20467754154383538,0.8379168163012188
ar(2) + Select Factors,month_8,-1.2993414911307144,2.008950369353014,-0.6467763021687637,0.5181072165644682
ar(2) + Select Factors,month_9,-0.8087090989221983,1.7363573618382047,-0.46575037875040526,0.6416200269351122
ar(2) + Select Factors,month_10,-0.6240593491751223,1.323980709585969,-0.471350786802835,0.6376191927599245
ar(2) + Select Factors,month_11,0.10767106679005856,0.8587463559986033,0.12538168696489196,0.9002775038565475
